mouth open,eyes squinting,big eyes,furry,menacing,excited,whiskers,pointy ears,big ears,big nose,old age,big animal,suspicious face,spotted,x,y,image_filename,image_url
0.17222051,0.24286129,0.19634278,0.22414653,0.21472852,0.17462216,0.21042174,0.24569292,0.19619858,0.20067297,0.23308991,0.2109155,0.24108231,0.21445628,1.864028,3.132048,animal-977.jpg,http://localhost:9001/static/animals5_remote/images/animal-977.jpg
0.13066487,0.23873089,0.21683937,0.17253375,0.18371274,0.1809767,0.24678357,0.23704083,0.14616722,0.16208811,0.18394633,0.11724947,0.19825877,0.18898523,13.85505,6.5665517,animal-978.jpg,http://localhost:9001/static/animals5_remote/images/animal-978.jpg
0.13128898,0.24736387,0.21681364,0.18583702,0.16234572,0.1564399,0.24676462,0.22974052,0.15167172,0.1678053,0.17611907,0.10200485,0.1802209,0.18095203,14.67327,5.7599006,animal-979.jpg,http://localhost:9001/static/animals5_remote/images/animal-979.jpg
0.1346908,0.26986113,0.24240243,0.1928946,0.17578308,0.17266388,0.25746003,0.24989654,0.15395159,0.16107112,0.17083973,0.10295082,0.21881245,0.21106522,12.695509,5.0956316,animal-980.jpg,http://localhost:9001/static/animals5_remote/images/animal-980.jpg
0.12514755,0.24611633,0.20659606,0.18003888,0.18407069,0.14949341,0.24921615,0.23335014,0.14134254,0.17477876,0.17059232,0.116420716,0.20624702,0.19402505,13.770536,6.920731,animal-981.jpg,http://localhost:9001/static/animals5_remote/images/animal-981.jpg
0.14312942,0.26472932,0.24288626,0.22186816,0.18346441,0.17665906,0.25277606,0.2663297,0.19332606,0.19354935,0.2027638,0.13995521,0.22655283,0.21655853,9.94327,6.8645487,animal-982.jpg,http://localhost:9001/static/animals5_remote/images/animal-982.jpg
0.14039539,0.23659582,0.20465994,0.15841605,0.20554818,0.18479764,0.24601614,0.24697982,0.14820553,0.16610248,0.16683514,0.13856441,0.21242307,0.1945017,13.327404,7.2389026,animal-983.jpg,http://localhost:9001/static/animals5_remote/images/animal-983.jpg
0.16554134,0.28128245,0.22850226,0.1873826,0.2291289,0.19137673,0.2865864,0.26975068,0.19019733,0.20413606,0.20137383,0.14716408,0.24957089,0.22003986,8.236542,8.353125,animal-984.jpg,http://localhost:9001/static/animals5_remote/images/animal-984.jpg
0.15619351,0.23693751,0.22315316,0.266708,0.21583521,0.20305367,0.24432452,0.27785167,0.23324378,0.20559205,0.20240428,0.1806014,0.24612208,0.2118573,4.4918942,5.7399993,animal-985.jpg,http://localhost:9001/static/animals5_remote/images/animal-985.jpg
0.16357914,0.22566788,0.19812477,0.19708663,0.20555623,0.18091573,0.17699593,0.21052109,0.16842909,0.18870898,0.22393785,0.17330177,0.19284208,0.19482617,3.7895582,-0.25091317,animal-986.jpg,http://localhost:9001/static/animals5_remote/images/animal-986.jpg
0.14174734,0.21706194,0.21650481,0.2520461,0.2091076,0.19695054,0.20757262,0.2739717,0.22342396,0.19103993,0.19787455,0.15884094,0.22252212,0.21073036,5.360326,4.456423,animal-987.jpg,http://localhost:9001/static/animals5_remote/images/animal-987.jpg
0.1769901,0.2650269,0.20103021,0.21807344,0.21698523,0.17052479,0.22082055,0.22984926,0.1842134,0.2148227,0.23740102,0.21719427,0.24814773,0.22436227,0.41317695,3.1516292,animal-988.jpg,http://localhost:9001/static/animals5_remote/images/animal-988.jpg
0.16333087,0.2715045,0.231082,0.18593073,0.18232922,0.17354822,0.2660838,0.26086757,0.1792078,0.2036226,0.16932257,0.12742753,0.22673075,0.21016677,10.720206,6.8042607,animal-989.jpg,http://localhost:9001/static/animals5_remote/images/animal-989.jpg
0.16403933,0.26002106,0.23666508,0.24369843,0.2357599,0.19605784,0.2836554,0.23390605,0.18003137,0.21504484,0.22374588,0.19275467,0.2481436,0.21782912,8.472058,10.353255,animal-990.jpg,http://localhost:9001/static/animals5_remote/images/animal-990.jpg
0.14296032,0.2467653,0.20932777,0.19083679,0.22054827,0.16850072,0.2654998,0.261664,0.18639274,0.18132769,0.16830356,0.13885723,0.23511595,0.18391283,11.639839,8.0922575,animal-991.jpg,http://localhost:9001/static/animals5_remote/images/animal-991.jpg
0.1597256,0.23700137,0.20382452,0.24465223,0.20494007,0.19634528,0.21827054,0.23405445,0.22124259,0.21610682,0.2257096,0.18116741,0.19691579,0.20772958,4.298626,2.8266468,animal-992.jpg,http://localhost:9001/static/animals5_remote/images/animal-992.jpg
0.20157368,0.21520655,0.1848128,0.19303083,0.2118328,0.22039296,0.16061361,0.20036054,0.15157764,0.177099,0.22592847,0.1828088,0.19374795,0.17224078,3.6765718,-0.10319979,animal-993.jpg,http://localhost:9001/static/animals5_remote/images/animal-993.jpg
0.16573857,0.29044342,0.2575592,0.2082727,0.23087299,0.17579305,0.28980568,0.27091196,0.19871412,0.21174037,0.2089681,0.16931652,0.2699987,0.22509517,7.1905584,9.162383,animal-994.jpg,http://localhost:9001/static/animals5_remote/images/animal-994.jpg
0.13939036,0.2339188,0.20279403,0.20902829,0.19645457,0.16363788,0.19408023,0.243997,0.16558954,0.1784785,0.21859813,0.15375203,0.20765638,0.19332111,4.2926245,0.8406726,animal-995.jpg,http://localhost:9001/static/animals5_remote/images/animal-995.jpg
0.11506774,0.26359463,0.23954408,0.18885231,0.18875891,0.15031806,0.24116449,0.24787152,0.15628949,0.15572678,0.18882024,0.10103011,0.23209935,0.19272803,12.557692,5.6210403,animal-996.jpg,http://localhost:9001/static/animals5_remote/images/animal-996.jpg
0.1319918,0.2477388,0.20440586,0.18012019,0.20112519,0.17284024,0.24139552,0.25981376,0.1738133,0.17758733,0.19517393,0.14104474,0.2228287,0.18425101,12.431741,7.4667044,animal-997.jpg,http://localhost:9001/static/animals5_remote/images/animal-997.jpg
0.19514664,0.2513493,0.24038927,0.22307265,0.23505747,0.27256322,0.23359346,0.2587398,0.19546981,0.18509059,0.1672591,0.12346399,0.23437943,0.20485246,5.971321,4.5797634,animal-998.jpg,http://localhost:9001/static/animals5_remote/images/animal-998.jpg
0.13237977,0.24027348,0.21892776,0.19431764,0.18579364,0.18022084,0.2461652,0.2673401,0.1751334,0.1741966,0.16722424,0.11844534,0.22079496,0.18252915,12.813691,5.943278,animal-999.jpg,http://localhost:9001/static/animals5_remote/images/animal-999.jpg
0.13779216,0.19455014,0.20457898,0.14781015,0.18674307,0.17568386,0.1647154,0.26165453,0.21488301,0.18101405,0.18636565,0.1303598,0.16107786,0.17488758,8.600791,-0.5951724,animal-1000.jpg,http://localhost:9001/static/animals5_remote/images/animal-1000.jpg
0.21152908,0.23639496,0.17910701,0.23247701,0.20529658,0.23859239,0.20162654,0.23971729,0.18850653,0.19826548,0.2073191,0.19112091,0.1871403,0.19273202,3.6142118,3.2421463,animal-1001.jpg,http://localhost:9001/static/animals5_remote/images/animal-1001.jpg
0.10732291,0.22745283,0.2110603,0.2134788,0.2168302,0.16208531,0.25648785,0.2245595,0.1445777,0.18314557,0.21073334,0.14442335,0.22120388,0.18795818,12.898759,8.915717,animal-1002.jpg,http://localhost:9001/static/animals5_remote/images/animal-1002.jpg
0.13649292,0.24810643,0.25428662,0.20330614,0.23704867,0.15586749,0.25875762,0.24959071,0.17767654,0.2140965,0.2237692,0.14198232,0.23269923,0.18541668,9.58645,8.558617,animal-1003.jpg,http://localhost:9001/static/animals5_remote/images/animal-1003.jpg
0.16257785,0.2545175,0.23083146,0.26893577,0.23378353,0.20639668,0.24670392,0.2859442,0.23729132,0.2175308,0.21077512,0.19462037,0.25838682,0.22194298,3.9539516,6.7519503,animal-1004.jpg,http://localhost:9001/static/animals5_remote/images/animal-1004.jpg
0.1354314,0.1998121,0.18970191,0.17586975,0.16870956,0.17292106,0.16070652,0.2507426,0.18430507,0.15300514,0.15613732,0.14788923,0.18272752,0.16610305,7.665935,-1.0805602,animal-1005.jpg,http://localhost:9001/static/animals5_remote/images/animal-1005.jpg
0.10945412,0.25067732,0.22969969,0.20243184,0.17130117,0.18541019,0.23891819,0.23300917,0.14911695,0.14916173,0.16853316,0.097508945,0.20785558,0.20224702,13.822387,5.533247,animal-1006.jpg,http://localhost:9001/static/animals5_remote/images/animal-1006.jpg
0.17650162,0.25699162,0.21409468,0.22416711,0.219922,0.19047554,0.2173863,0.24353582,0.17895989,0.19420107,0.22785588,0.1905994,0.2440909,0.21447486,1.7712427,2.7784336,animal-1007.jpg,http://localhost:9001/static/animals5_remote/images/animal-1007.jpg
0.15645768,0.22241092,0.23298417,0.17371659,0.1886773,0.20764287,0.19528796,0.27589592,0.24199788,0.18329747,0.15539534,0.115815975,0.18555842,0.17396694,9.155126,1.5122952,animal-1008.jpg,http://localhost:9001/static/animals5_remote/images/animal-1008.jpg
0.18652254,0.25834265,0.20590001,0.23127101,0.21953835,0.20411988,0.21636492,0.22628647,0.18658996,0.21475112,0.23327099,0.21410896,0.2341652,0.22272493,0.7941198,3.5159798,animal-1009.jpg,http://localhost:9001/static/animals5_remote/images/animal-1009.jpg
0.13699503,0.24936824,0.2050585,0.20170312,0.20232262,0.15510528,0.25132844,0.2597358,0.17266965,0.17872398,0.1961012,0.12642701,0.22085363,0.20429198,12.154702,7.03905,animal-1010.jpg,http://localhost:9001/static/animals5_remote/images/animal-1010.jpg
0.13042128,0.25815547,0.2327251,0.1951475,0.24837868,0.14710295,0.24190663,0.2861733,0.21703716,0.20295246,0.22050114,0.15844882,0.24814546,0.19652998,9.141872,7.5766215,animal-1011.jpg,http://localhost:9001/static/animals5_remote/images/animal-1011.jpg
0.18192482,0.25874364,0.21396643,0.23817892,0.24164946,0.188603,0.21324539,0.2432551,0.19038333,0.21562572,0.231036,0.21678512,0.2585335,0.22943269,0.44173148,4.507863,animal-1012.jpg,http://localhost:9001/static/animals5_remote/images/animal-1012.jpg
0.14039052,0.26105884,0.22758456,0.22140355,0.21987735,0.18341677,0.285068,0.25949875,0.1891151,0.20803587,0.18886954,0.15616046,0.25828996,0.18930621,9.753106,9.222233,animal-1013.jpg,http://localhost:9001/static/animals5_remote/images/animal-1013.jpg
0.13952042,0.2502746,0.22107112,0.17570867,0.18702686,0.1713091,0.24840762,0.23323588,0.14722659,0.17739727,0.17457479,0.14303637,0.21860127,0.19543795,13.046706,7.3314705,animal-1014.jpg,http://localhost:9001/static/animals5_remote/images/animal-1014.jpg
0.18000054,0.26138368,0.22979449,0.20696948,0.20968534,0.19141245,0.1983345,0.23160137,0.17503881,0.19015475,0.2348187,0.18984097,0.2280157,0.2032649,1.836547,2.1120253,animal-1015.jpg,http://localhost:9001/static/animals5_remote/images/animal-1015.jpg
0.18047136,0.20228572,0.22572161,0.19735889,0.2120905,0.2155637,0.18006782,0.23730052,0.2513044,0.1723882,0.15546547,0.10829726,0.172262,0.15909326,7.1913486,1.7627455,animal-1016.jpg,http://localhost:9001/static/animals5_remote/images/animal-1016.jpg
0.16102605,0.21766882,0.22536975,0.170897,0.19724266,0.18884663,0.18967003,0.2751765,0.23611669,0.1766504,0.17143635,0.12987769,0.21175592,0.19149025,8.449049,1.7838172,animal-1017.jpg,http://localhost:9001/static/animals5_remote/images/animal-1017.jpg
0.11970067,0.23110437,0.20288433,0.18594606,0.1892637,0.1622182,0.24327485,0.22944765,0.13910414,0.16100802,0.15978497,0.12026008,0.20945974,0.1633194,14.7756405,7.583404,animal-1018.jpg,http://localhost:9001/static/animals5_remote/images/animal-1018.jpg
0.16346262,0.26961717,0.22531913,0.19409293,0.218749,0.18193948,0.28381124,0.2599971,0.16848241,0.19157304,0.1947699,0.1505242,0.24491334,0.21324639,9.148865,8.4574,animal-1019.jpg,http://localhost:9001/static/animals5_remote/images/animal-1019.jpg
0.13178818,0.25163254,0.22071914,0.21369982,0.19616215,0.15595335,0.26964194,0.25252676,0.17635399,0.19032721,0.1846019,0.13056909,0.22384632,0.19074832,11.6280985,7.417279,animal-1020.jpg,http://localhost:9001/static/animals5_remote/images/animal-1020.jpg
0.18187793,0.2139966,0.20625116,0.17326134,0.18328036,0.21812761,0.1688221,0.22930335,0.17404085,0.19333453,0.19908531,0.14617364,0.15484725,0.18782504,5.53976,-0.41034472,animal-1021.jpg,http://localhost:9001/static/animals5_remote/images/animal-1021.jpg
0.14254172,0.2437598,0.21306808,0.17536968,0.19388789,0.17807402,0.2562975,0.25191578,0.1647393,0.17466348,0.16847785,0.13762836,0.21247645,0.1834491,13.074529,6.97827,animal-1022.jpg,http://localhost:9001/static/animals5_remote/images/animal-1022.jpg
0.19215767,0.24039026,0.19481975,0.2032022,0.20575361,0.19229911,0.20670967,0.23746909,0.18041189,0.20257139,0.23441912,0.19227536,0.21885033,0.21724357,2.1724415,2.12695,animal-1023.jpg,http://localhost:9001/static/animals5_remote/images/animal-1023.jpg
0.13768624,0.24307357,0.22204642,0.18094961,0.18683314,0.1680061,0.23592253,0.23242433,0.15409258,0.16741411,0.17106037,0.12281216,0.21172185,0.19505934,13.897541,6.6256347,animal-1024.jpg,http://localhost:9001/static/animals5_remote/images/animal-1024.jpg
0.14059368,0.18818094,0.16926546,0.15290302,0.18504536,0.16033109,0.13806689,0.19646305,0.15884249,0.18061735,0.1909342,0.17680252,0.15149657,0.18519135,5.380835,-2.431132,animal-1025.jpg,http://localhost:9001/static/animals5_remote/images/animal-1025.jpg
0.13525228,0.23356874,0.16604596,0.23681785,0.24959636,0.20020466,0.2642633,0.19535482,0.17211764,0.2126925,0.21523964,0.25352454,0.2160195,0.18194725,0.62466156,14.15025,animal-1026.jpg,http://localhost:9001/static/animals5_remote/images/animal-1026.jpg
0.17007451,0.27076346,0.22278559,0.24656348,0.22999234,0.21457274,0.23473513,0.23650162,0.17487955,0.20286828,0.20364551,0.22606377,0.2626973,0.26860818,-0.46228436,6.7100787,animal-1027.jpg,http://localhost:9001/static/animals5_remote/images/animal-1027.jpg
0.13183962,0.19659276,0.20858204,0.1659043,0.18479542,0.15897517,0.12774213,0.18671419,0.14857326,0.15425533,0.2237535,0.18154418,0.18507226,0.21134864,4.221378,-2.5685034,animal-1028.jpg,http://localhost:9001/static/animals5_remote/images/animal-1028.jpg
0.1486596,0.24169774,0.22192232,0.23321837,0.2247905,0.18227287,0.26131615,0.2194734,0.16579968,0.19837105,0.21722287,0.17731278,0.22072428,0.21260762,10.652641,10.086095,animal-1029.jpg,http://localhost:9001/static/animals5_remote/images/animal-1029.jpg
0.18366504,0.27424228,0.17088793,0.21595605,0.21195488,0.19394279,0.25948384,0.23144366,0.16134226,0.21555798,0.20563339,0.17591031,0.21956372,0.16131642,11.495966,9.001782,animal-1030.jpg,http://localhost:9001/static/animals5_remote/images/animal-1030.jpg
0.115238465,0.23178585,0.20492935,0.18229334,0.19353342,0.14837211,0.24701208,0.25377795,0.17457777,0.17089297,0.17775542,0.13219327,0.22964032,0.17754273,13.254595,7.6911426,animal-1031.jpg,http://localhost:9001/static/animals5_remote/images/animal-1031.jpg
0.15932761,0.26012906,0.24269693,0.27869463,0.22079365,0.19848382,0.2330758,0.2735897,0.23594539,0.22997962,0.23048061,0.20080109,0.25729883,0.2201193,3.842076,6.818645,animal-1032.jpg,http://localhost:9001/static/animals5_remote/images/animal-1032.jpg
0.13696957,0.20737104,0.21160601,0.16790505,0.18867582,0.1762803,0.16862579,0.29187414,0.2559568,0.18865366,0.19503622,0.14581971,0.1790903,0.18240482,8.781287,1.091708,animal-1033.jpg,http://localhost:9001/static/animals5_remote/images/animal-1033.jpg
0.16463725,0.21276397,0.23305261,0.16696079,0.18163247,0.20256852,0.18814456,0.29883277,0.26339605,0.20090182,0.1792515,0.1266685,0.19128098,0.18228088,9.227026,2.0223272,animal-1034.jpg,http://localhost:9001/static/animals5_remote/images/animal-1034.jpg
0.1531701,0.25480947,0.22667058,0.18638717,0.23183005,0.15048671,0.25616878,0.26150408,0.18086682,0.1952733,0.21926601,0.16455774,0.2616789,0.22067113,8.860324,8.891812,animal-1035.jpg,http://localhost:9001/static/animals5_remote/images/animal-1035.jpg
0.121795215,0.22889958,0.22153853,0.19333172,0.16183588,0.15559995,0.24101432,0.2573844,0.1753548,0.16157742,0.17046188,0.09677895,0.2118211,0.19137794,13.5553875,5.5290403,animal-1036.jpg,http://localhost:9001/static/animals5_remote/images/animal-1036.jpg
0.1528002,0.26196924,0.22200759,0.20754965,0.2075787,0.17318803,0.29565147,0.24454808,0.17557323,0.18426591,0.18837452,0.15213728,0.23057549,0.2189529,10.090902,8.5569,animal-1037.jpg,http://localhost:9001/static/animals5_remote/images/animal-1037.jpg
0.1177279,0.19526279,0.20580773,0.1509823,0.19247611,0.14376913,0.15111028,0.2117307,0.18241298,0.16514021,0.19372018,0.111151956,0.16272153,0.17798936,6.8535542,-2.3240824,animal-1038.jpg,http://localhost:9001/static/animals5_remote/images/animal-1038.jpg
0.15951818,0.25734153,0.21521783,0.2084892,0.23282115,0.19315892,0.21088625,0.22750252,0.16819818,0.18968146,0.19756062,0.21233161,0.25077996,0.25869262,-0.3890843,8.197453,animal-1039.jpg,http://localhost:9001/static/animals5_remote/images/animal-1039.jpg
0.15012546,0.20658751,0.19037955,0.19014446,0.16715594,0.17506407,0.1467383,0.1966296,0.1408663,0.15545093,0.17527075,0.13509066,0.1735189,0.16394679,6.3569613,-2.9060948,animal-1040.jpg,http://localhost:9001/static/animals5_remote/images/animal-1040.jpg
0.1382886,0.2343692,0.22736919,0.20776688,0.18755198,0.17439659,0.18874519,0.24069853,0.22054236,0.21080737,0.20190714,0.14214651,0.17516635,0.17592071,6.838001,1.4332112,animal-1041.jpg,http://localhost:9001/static/animals5_remote/images/animal-1041.jpg
0.13291383,0.21242066,0.21632929,0.19320703,0.18241358,0.17266822,0.18721835,0.255271,0.20707946,0.1720724,0.19874264,0.13252269,0.19139655,0.18916172,7.385285,0.54964024,animal-1042.jpg,http://localhost:9001/static/animals5_remote/images/animal-1042.jpg
0.16849852,0.24801894,0.24471168,0.21397455,0.22649293,0.25159675,0.20521468,0.28570473,0.22658807,0.19448125,0.17852865,0.16804393,0.23682992,0.268886,1.2876667,6.709045,animal-1043.jpg,http://localhost:9001/static/animals5_remote/images/animal-1043.jpg
0.17219287,0.27002117,0.213153,0.19483985,0.22881036,0.20669286,0.23560846,0.2168895,0.16438605,0.21180463,0.2101682,0.25056344,0.24596666,0.2899306,-2.9603443,6.9676657,animal-1044.jpg,http://localhost:9001/static/animals5_remote/images/animal-1044.jpg
0.13631335,0.20530105,0.20329727,0.18998729,0.1767413,0.16921924,0.17577219,0.23382008,0.19311894,0.1620156,0.19561075,0.10898298,0.17017742,0.1613661,7.5524,-1.2436261,animal-1045.jpg,http://localhost:9001/static/animals5_remote/images/animal-1045.jpg
0.16185938,0.20612533,0.16028826,0.18210983,0.20552254,0.17196602,0.15659918,0.1745255,0.14425817,0.19662559,0.23944063,0.19868536,0.17837863,0.17427273,3.3242412,-2.234312,animal-1046.jpg,http://localhost:9001/static/animals5_remote/images/animal-1046.jpg
0.24928759,0.24502112,0.17767648,0.17262585,0.23104925,0.27479744,0.23787832,0.22993845,0.1329054,0.18219255,0.15749548,0.13868283,0.20920086,0.18021588,6.4151583,5.90481,animal-1047.jpg,http://localhost:9001/static/animals5_remote/images/animal-1047.jpg
0.15274242,0.24439211,0.25920236,0.17665671,0.20683904,0.19193459,0.20118803,0.28329596,0.24822892,0.1909122,0.18964942,0.115107976,0.20799847,0.17297482,8.869775,2.621424,animal-1048.jpg,http://localhost:9001/static/animals5_remote/images/animal-1048.jpg
0.16291499,0.22140487,0.22533564,0.18843801,0.18932796,0.19552612,0.20756741,0.29609305,0.28898835,0.19359906,0.19677271,0.13700487,0.20425378,0.1866179,8.725546,2.449084,animal-1049.jpg,http://localhost:9001/static/animals5_remote/images/animal-1049.jpg
0.17490192,0.25325248,0.27177802,0.18559743,0.19832434,0.20408572,0.19363545,0.2847652,0.27552187,0.1850198,0.16394873,0.117383294,0.22423975,0.18244028,8.867765,2.810588,animal-1050.jpg,http://localhost:9001/static/animals5_remote/images/animal-1050.jpg
0.1415957,0.20199107,0.23190577,0.17330898,0.17485642,0.18555753,0.17534052,0.28732523,0.2283994,0.17151771,0.18648303,0.1164797,0.1881483,0.19932441,8.997036,1.007652,animal-1051.jpg,http://localhost:9001/static/animals5_remote/images/animal-1051.jpg
0.13492556,0.22097431,0.21525638,0.20353496,0.19859324,0.14375247,0.19174714,0.2580451,0.20225553,0.17087483,0.20879205,0.15440674,0.21686454,0.18751465,5.4719806,1.6134412,animal-1052.jpg,http://localhost:9001/static/animals5_remote/images/animal-1052.jpg
0.13350663,0.23012285,0.20986748,0.23649256,0.20823847,0.17279442,0.20305185,0.27159604,0.23521279,0.20277327,0.18107527,0.14950481,0.19775249,0.18352675,6.11424,2.4473226,animal-1053.jpg,http://localhost:9001/static/animals5_remote/images/animal-1053.jpg
0.15366551,0.17555489,0.1786906,0.19155423,0.17540081,0.19757463,0.17054884,0.15282719,0.14229466,0.19057648,0.14920498,0.114498496,0.119755186,0.15503262,6.6383514,-3.2889938,animal-1054.jpg,http://localhost:9001/static/animals5_remote/images/animal-1054.jpg
0.13503858,0.26964065,0.23884611,0.1957169,0.19387549,0.15379103,0.27066687,0.29810295,0.22813244,0.17003806,0.19841874,0.12496016,0.23041558,0.21220548,9.060342,5.896343,animal-1055.jpg,http://localhost:9001/static/animals5_remote/images/animal-1055.jpg
0.1738783,0.19675428,0.18961243,0.20154394,0.1962602,0.2074666,0.1841498,0.24518871,0.21570589,0.1743192,0.15196727,0.14441387,0.20130856,0.17167135,6.398105,1.000465,animal-1056.jpg,http://localhost:9001/static/animals5_remote/images/animal-1056.jpg
0.1512237,0.24952917,0.25954905,0.18474448,0.1894026,0.19272666,0.19468026,0.25959435,0.25123626,0.19143157,0.20561878,0.09820005,0.20047276,0.19938217,8.595337,2.491241,animal-1057.jpg,http://localhost:9001/static/animals5_remote/images/animal-1057.jpg
0.15808456,0.2571221,0.23671167,0.20017113,0.23325406,0.16300103,0.24960709,0.26011342,0.18827145,0.20306237,0.21314502,0.16227937,0.23682038,0.22048384,8.852334,8.715264,animal-1058.jpg,http://localhost:9001/static/animals5_remote/images/animal-1058.jpg
0.15082467,0.22949858,0.22742079,0.1937468,0.22616498,0.17676984,0.22993506,0.22868796,0.16134165,0.21013772,0.22639556,0.15963607,0.22004901,0.18385719,11.875642,9.450505,animal-1059.jpg,http://localhost:9001/static/animals5_remote/images/animal-1059.jpg
0.12559266,0.24897175,0.22436742,0.18148386,0.17952365,0.17708509,0.23856775,0.23498715,0.16033195,0.15312825,0.15850535,0.10358208,0.20637183,0.19351166,14.011971,5.359534,animal-1060.jpg,http://localhost:9001/static/animals5_remote/images/animal-1060.jpg
0.11964021,0.2534899,0.23010917,0.21187802,0.19412975,0.18145168,0.26289445,0.25130752,0.1828934,0.17532581,0.16529931,0.12074587,0.23727007,0.17618574,11.783795,6.633816,animal-1061.jpg,http://localhost:9001/static/animals5_remote/images/animal-1061.jpg
0.13304238,0.24441051,0.2314658,0.19735591,0.17836237,0.163422,0.24860673,0.25103968,0.16289836,0.16464901,0.15168321,0.1086045,0.21457843,0.1853475,13.428857,5.5098186,animal-1062.jpg,http://localhost:9001/static/animals5_remote/images/animal-1062.jpg
0.1383699,0.20315139,0.18966424,0.22566332,0.1921976,0.17853166,0.1827529,0.23955423,0.19866408,0.18379922,0.16751899,0.16646272,0.16800618,0.15623611,6.5391393,0.21044303,animal-1063.jpg,http://localhost:9001/static/animals5_remote/images/animal-1063.jpg
0.14906506,0.24718176,0.21945612,0.2170031,0.20987637,0.17194997,0.2802012,0.23472475,0.16105758,0.18688284,0.18554889,0.15342739,0.24323092,0.19744992,11.269936,9.3051195,animal-1064.jpg,http://localhost:9001/static/animals5_remote/images/animal-1064.jpg
0.1607937,0.2705061,0.24693507,0.24096376,0.21382676,0.17762595,0.28417733,0.23247343,0.18459608,0.20626378,0.23414934,0.18578653,0.24396543,0.21350484,8.540515,10.397542,animal-1065.jpg,http://localhost:9001/static/animals5_remote/images/animal-1065.jpg
0.12729129,0.25798503,0.23266536,0.1790616,0.19278304,0.1636532,0.23771948,0.24592893,0.15697937,0.16828509,0.18746622,0.13836665,0.22545587,0.20814288,12.300865,7.2030764,animal-1066.jpg,http://localhost:9001/static/animals5_remote/images/animal-1066.jpg
0.15466762,0.23312952,0.18911982,0.23581551,0.2199306,0.17497401,0.1936938,0.24345082,0.19428712,0.20370044,0.22656469,0.19321255,0.23959006,0.21709652,2.3599946,2.94044,animal-1067.jpg,http://localhost:9001/static/animals5_remote/images/animal-1067.jpg
0.11296185,0.21967255,0.18749928,0.16836493,0.19469827,0.15999676,0.21683455,0.2468689,0.15836667,0.16089433,0.18632944,0.12331459,0.20776291,0.18926668,14.564514,7.095839,animal-1068.jpg,http://localhost:9001/static/animals5_remote/images/animal-1068.jpg
0.15602873,0.27680656,0.2282265,0.20678084,0.22806461,0.14973135,0.28146243,0.22343485,0.15702833,0.20533313,0.21526186,0.15937054,0.25819853,0.21672459,9.406941,9.872554,animal-1069.jpg,http://localhost:9001/static/animals5_remote/images/animal-1069.jpg
0.16271053,0.23967676,0.26910177,0.24988718,0.23028637,0.19335188,0.23256357,0.23567812,0.20409666,0.22167243,0.21856326,0.16282922,0.22797537,0.19900529,4.7926135,3.3726714,animal-1070.jpg,http://localhost:9001/static/animals5_remote/images/animal-1070.jpg
0.1217886,0.27125657,0.24321456,0.18592416,0.19810502,0.16452976,0.24692075,0.2750733,0.18003719,0.18599172,0.20621842,0.14584857,0.25310138,0.22527711,9.713036,6.960918,animal-1071.jpg,http://localhost:9001/static/animals5_remote/images/animal-1071.jpg
0.17231137,0.28487813,0.22103469,0.27348557,0.2440886,0.22203787,0.25678,0.23853146,0.18160327,0.22142036,0.20927574,0.21259971,0.26964018,0.23600604,-0.44286066,6.735335,animal-1072.jpg,http://localhost:9001/static/animals5_remote/images/animal-1072.jpg
0.16775356,0.29589638,0.27494654,0.2220694,0.21973087,0.18586409,0.28193802,0.2635132,0.20221575,0.20848452,0.22026885,0.16003305,0.2622957,0.22893076,7.231324,9.118858,animal-1073.jpg,http://localhost:9001/static/animals5_remote/images/animal-1073.jpg
0.17805101,0.25831202,0.20058729,0.22569399,0.2299457,0.18557157,0.21239139,0.22326,0.16710134,0.20589451,0.22554046,0.25254622,0.26259986,0.24112315,-0.2574816,4.57635,animal-1074.jpg,http://localhost:9001/static/animals5_remote/images/animal-1074.jpg
0.21607262,0.24267976,0.17876582,0.22386606,0.22024685,0.22917503,0.19657536,0.24875684,0.18621592,0.19927065,0.20823526,0.18367167,0.21624024,0.1972109,3.475794,3.634746,animal-1075.jpg,http://localhost:9001/static/animals5_remote/images/animal-1075.jpg
0.19620551,0.21260309,0.18557584,0.18974195,0.18731485,0.22640412,0.157299,0.18531172,0.13074723,0.1562964,0.17827678,0.13490464,0.17741506,0.16963346,4.821734,-0.97797936,animal-1076.jpg,http://localhost:9001/static/animals5_remote/images/animal-1076.jpg
0.18124044,0.26104653,0.21349688,0.24922054,0.23253568,0.20180629,0.21872775,0.24585181,0.19999458,0.23501492,0.22668636,0.23475099,0.24695218,0.22996843,0.60786283,4.637859,animal-1077.jpg,http://localhost:9001/static/animals5_remote/images/animal-1077.jpg
0.16337818,0.2727861,0.22844402,0.23341148,0.22987477,0.20465873,0.22645585,0.24278176,0.18543722,0.20348983,0.2019736,0.23214173,0.2737719,0.27311996,-0.7960993,6.825582,animal-1078.jpg,http://localhost:9001/static/animals5_remote/images/animal-1078.jpg
0.14247757,0.21114928,0.21620758,0.19776471,0.1584125,0.16558644,0.19921215,0.2432711,0.200517,0.15839253,0.15871905,0.09243188,0.18277578,0.18794684,8.493617,-0.6667689,animal-1079.jpg,http://localhost:9001/static/animals5_remote/images/animal-1079.jpg
